Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Apr 5, 2026 - Apr 11, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$33,875.28 ","6,349","1,535","1,535","$19,054.16 ","3,878"
"Apr 5, 2026 - Apr 11, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$63,480.81 ","7,349","1,553","1,553","$60,469.09 ","7,045"
"Apr 5, 2026 - Apr 11, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$30,241.15 ","5,662","1,508","1,508","$16,585.16 ","3,380"
"Apr 5, 2026 - Apr 11, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$20,056.12 ","5,985","1,387","1,387","$4,719.07 ","1,541"
"Apr 5, 2026 - Apr 11, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,683.11 ",236,133,133,$764.75 ,72
"Apr 5, 2026 - Apr 11, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$77,107.48 ","17,151","1,806","1,806","$32,928.28 ","8,304"
"Apr 5, 2026 - Apr 11, 2026",Little Spoon Broccoli Bites - 10oz,270-02-8253,Kids Meals,,,0,0,,
"Apr 5, 2026 - Apr 11, 2026",Little Spoon Cauliflower Bites - 10oz,270-02-0921,Kids Meals,,,0,0,,
"Apr 5, 2026 - Apr 11, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$33,642.32 ","4,230","1,454","1,454","$19,410.00 ","2,625"
"Apr 5, 2026 - Apr 11, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$30,241.27 ","6,704","1,625","1,625","$11,633.76 ","2,936"
"Apr 5, 2026 - Apr 11, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$29,304.90 ","6,485","1,573","1,573","$11,072.41 ","2,795"
"Apr 5, 2026 - Apr 11, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$36,789.12 ","4,618","1,499","1,499","$21,041.72 ","2,843"
"Apr 5, 2026 - Apr 11, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$2,124.91 ",377,236,236,$527.25 ,101
"Apr 5, 2026 - Apr 11, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$86,258.25 ","10,031","1,654","1,654","$81,702.92 ","9,571"
"Apr 5, 2026 - Apr 11, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$49,085.82 ","8,981","1,700","1,700","$14,732.85 ","2,980"
"Apr 5, 2026 - Apr 11, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,143.31 ",941,196,196,$769.70 ,252
"Apr 5, 2026 - Apr 11, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$2,448.24 ",430,261,261,$587.94 ,111
"Apr 5, 2026 - Apr 11, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$23,805.16 ","7,082","1,459","1,459","$4,097.75 ","1,352"
"Apr 5, 2026 - Apr 11, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$39,468.04 ","3,476","1,239","1,239","$13,032.33 ","1,241"
"Apr 5, 2026 - Apr 11, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$2,981.10 ",886,307,307,$463.03 ,149
"Apr 5, 2026 - Apr 11, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$42,120.93 ","3,681","1,226","1,226","$13,730.37 ","1,292"
"Apr 5, 2026 - Apr 11, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$80,571.85 ","9,335","1,690","1,690","$74,093.85 ","8,679"
"Apr 5, 2026 - Apr 11, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$5,803.16 ","1,735",427,427,"$1,420.38 ",465
"Apr 5, 2026 - Apr 11, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$3,602.71 ","1,064",315,315,$741.10 ,239
"Apr 12, 2026 - Apr 18, 2026",Apple Berry,284-10-4013,YOGO,($0.14),0,1,1,$0.00 ,0
"Apr 12, 2026 - Apr 18, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$34,584.53 ","2,919","1,147","1,147",$582.46 ,49
"Apr 12, 2026 - Apr 18, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$21,993.16 ","3,703","1,358","1,358",$536.82 ,97
"Apr 12, 2026 - Apr 18, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$65,758.65 ","13,247","1,801","1,801","$1,615.01 ",345
"Apr 12, 2026 - Apr 18, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$29,497.39 ","8,602","1,508","1,508",$412.89 ,122
"Apr 12, 2026 - Apr 18, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$14,695.95 ","1,249",450,450,$237.16 ,21
"Apr 12, 2026 - Apr 18, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$61,238.33 ","12,333","1,736","1,736","$1,597.97 ",339
"Apr 12, 2026 - Apr 18, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$35,223.43 ","5,930","1,523","1,523",$969.84 ,176
"Apr 12, 2026 - Apr 18, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$77,507.64 ","7,864","1,569","1,569","$1,520.65 ",166
"Apr 12, 2026 - Apr 18, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$31,353.50 ","5,286","1,495","1,495","$1,118.79 ",201
"Apr 12, 2026 - Apr 18, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$22,944.49 ","6,669","1,430","1,430",$334.95 ,98
"Apr 12, 2026 - Apr 18, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,206.15 ",273,143,143,$43.99 ,4
"Apr 12, 2026 - Apr 18, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$70,246.19 ","14,138","1,731","1,731","$1,964.21 ",419
"Apr 12, 2026 - Apr 18, 2026",Little Spoon Broccoli Bites - 10oz,270-02-8253,Kids Meals,$89.91 ,9,7,7,$0.00 ,0
"Apr 12, 2026 - Apr 18, 2026",Little Spoon Cauliflower Bites - 10oz,270-02-0921,Kids Meals,$39.46 ,4,3,3,$0.00 ,0
"Apr 12, 2026 - Apr 18, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$34,792.44 ","3,925","1,445","1,445",$781.86 ,93
"Apr 12, 2026 - Apr 18, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$34,077.21 ","6,912","1,610","1,610",$824.12 ,177
"Apr 12, 2026 - Apr 18, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$34,105.54 ","6,916","1,592","1,592",$687.62 ,146
"Apr 12, 2026 - Apr 18, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$37,771.28 ","4,258","1,476","1,476",$982.91 ,118
"Apr 12, 2026 - Apr 18, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$2,188.09 ",373,248,248,$96.61 ,17
"Apr 12, 2026 - Apr 18, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$105,157.54 ","10,675","1,646","1,646","$2,381.65 ",260
"Apr 12, 2026 - Apr 18, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$49,446.55 ","8,655","1,721","1,721","$1,304.21 ",242
"Apr 12, 2026 - Apr 18, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,677.42 ","1,073",216,216,$64.26 ,20
"Apr 12, 2026 - Apr 18, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$2,845.08 ",485,291,291,$154.90 ,27
"Apr 12, 2026 - Apr 18, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$30,085.78 ","8,761","1,564","1,564",$284.93 ,88
"Apr 12, 2026 - Apr 18, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$47,040.56 ","3,991","1,313","1,313",$685.97 ,61
"Apr 12, 2026 - Apr 18, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,405.87 ",987,316,316,$42.06 ,13
"Apr 12, 2026 - Apr 18, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$47,467.86 ","4,012","1,240","1,240",$701.16 ,62
"Apr 12, 2026 - Apr 18, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$89,745.03 ","9,110","1,684","1,684","$1,592.01 ",174
"Apr 12, 2026 - Apr 18, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$6,916.36 ","2,016",467,467,$93.00 ,28
"Apr 12, 2026 - Apr 18, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,024.31 ","1,166",334,334,$88.36 ,27
"Apr 19, 2026 - Apr 25, 2026",Apple Berry,284-10-4013,YOGO,$10.30 ,3,2,2,$0.00 ,0
"Apr 19, 2026 - Apr 25, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$41,866.77 ","3,898","1,223","1,223","$29,317.49 ","2,839"
"Apr 19, 2026 - Apr 25, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$27,404.63 ","5,068","1,483","1,483","$17,836.58 ","3,469"
"Apr 19, 2026 - Apr 25, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$79,500.34 ","17,455","1,808","1,808","$48,031.98 ","11,150"
"Apr 19, 2026 - Apr 25, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$34,963.01 ","11,110","1,615","1,615","$21,342.23 ","7,150"
"Apr 19, 2026 - Apr 25, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$15,114.44 ","1,411",466,466,"$10,238.30 ","1,000"
"Apr 19, 2026 - Apr 25, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$78,190.35 ","17,331","1,773","1,773","$52,271.66 ","12,135"
"Apr 19, 2026 - Apr 25, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$41,241.66 ","7,585","1,566","1,566","$25,298.14 ","4,917"
"Apr 19, 2026 - Apr 25, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$89,522.89 ","9,929","1,599","1,599","$55,655.52 ","6,505"
"Apr 19, 2026 - Apr 25, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$36,626.80 ","6,717","1,542","1,542","$21,204.61 ","4,132"
"Apr 19, 2026 - Apr 25, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$25,822.48 ","8,232","1,557","1,557","$16,863.99 ","5,636"
"Apr 19, 2026 - Apr 25, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,974.59 ",367,178,178,"$2,626.95 ",254
"Apr 19, 2026 - Apr 25, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$59,663.73 ","13,270","1,555","1,555","$41,452.43 ","9,627"
"Apr 19, 2026 - Apr 25, 2026",Little Spoon Broccoli Bites - 10oz,270-02-8253,Kids Meals,"$5,262.22 ",574,211,211,"$2,745.22 ",319
"Apr 19, 2026 - Apr 25, 2026",Little Spoon Cauliflower Bites - 10oz,270-02-0921,Kids Meals,"$2,418.44 ",249,127,127,$248.11 ,30
"Apr 19, 2026 - Apr 25, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$38,155.55 ","4,707","1,504","1,504","$26,762.31 ","3,429"
"Apr 19, 2026 - Apr 25, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$39,783.09 ","8,854","1,680","1,680","$26,514.82 ","6,172"
"Apr 19, 2026 - Apr 25, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$39,182.91 ","8,713","1,667","1,667","$26,187.80 ","6,087"
"Apr 19, 2026 - Apr 25, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$42,038.24 ","5,196","1,537","1,537","$29,680.36 ","3,812"
"Apr 19, 2026 - Apr 25, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$2,689.70 ",497,272,272,"$1,383.86 ",273
"Apr 19, 2026 - Apr 25, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$123,140.17 ","13,596","1,661","1,661","$71,089.11 ","8,330"
"Apr 19, 2026 - Apr 25, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$54,956.91 ","10,357","1,737","1,737","$27,841.04 ","5,622"
"Apr 19, 2026 - Apr 25, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,823.66 ","1,239",224,224,"$2,636.48 ",891
"Apr 19, 2026 - Apr 25, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$3,543.00 ",653,323,323,"$1,946.22 ",383
"Apr 19, 2026 - Apr 25, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$31,271.74 ","9,820","1,585","1,585","$16,306.53 ","5,476"
"Apr 19, 2026 - Apr 25, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$46,394.94 ","4,289","1,318","1,318","$29,093.84 ","2,822"
"Apr 19, 2026 - Apr 25, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,401.04 ","1,076",328,328,"$2,138.78 ",710
"Apr 19, 2026 - Apr 25, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$55,375.76 ","5,120","1,351","1,351","$36,506.06 ","3,536"
"Apr 19, 2026 - Apr 25, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$115,624.96 ","12,819","1,732","1,732","$69,334.93 ","8,133"
"Apr 19, 2026 - Apr 25, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$6,611.84 ","2,125",462,462,"$4,713.27 ","1,573"
"Apr 19, 2026 - Apr 25, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,452.73 ","1,411",354,354,"$2,927.75 ",970
